[	4.9090909090909092e+00	1.5022530184308736e-01	-3.0432334409137413e-01	-8.6893614755619020e-02	-3.0153385971524310e-02	]
[	4.9181818181818189e+00	1.4746881111202270e-01	-3.0210461674278671e-01	-8.7146587201761286e-02	-2.5501321573294926e-02	]
[	4.9272727272727277e+00	1.4473249062958193e-01	-2.9988588939419958e-01	-8.7357180001119292e-02	-2.0839042388621665e-02	]
[	4.9363636363636365e+00	1.4201634039576469e-01	-2.9766716204561244e-01	-8.7525392707224856e-02	-1.6166618325006769e-02	]
[	4.9454545454545453e+00	1.3932036041057100e-01	-2.9544843469702536e-01	-8.7651130850264949e-02	-1.1488233250365290e-02	]
[	4.9545454545454550e+00	1.3664455067400047e-01	-2.9322970734843795e-01	-8.7734301897129219e-02	-6.8092970912096429e-03	]
[	4.9636363636363638e+00	1.3398891118605377e-01	-2.9101097999985082e-01	-8.7774950513996919e-02	-2.1326768803937484e-03	]
[	4.9727272727272727e+00	1.3135344194673060e-01	-2.8879225265126368e-01	-8.7773086894296040e-02	2.5403451813432463e-03	]
[	4.9818181818181815e+00	1.2873814295603084e-01	-2.8657352530267649e-01	-8.7728769724709055e-02	7.2063118456332682e-03	]
[	4.9909090909090912e+00	1.2614301421395446e-01	-2.8435479795408919e-01	-8.7642100574348264e-02	1.1860628082352827e-02	]
[	5.0000000000000000e+00	1.2356805572050185e-01	-2.8213607060550205e-01	-8.7513142720356263e-02	1.6502064065940434e-02	]
[	5.0000000000000000e+00	1.2356805572050185e-01	-2.8213607060550205e-01	-8.7513142720356263e-02	1.6502064065940434e-02	]
[	5.0090909090909088e+00	1.2101627281829321e-01	-2.7925616788041474e-01	-8.7344593716439989e-02	2.0577286256495912e-02	]
[	5.0181818181818185e+00	1.1849067084994884e-01	-2.7637626515532715e-01	-8.7139095072104059e-02	2.4633340664781192e-02	]
[	5.0272727272727273e+00	1.1599124981546907e-01	-2.7349636243023978e-01	-8.6896863976798897e-02	2.8667056564071931e-02	]
[	5.0363636363636362e+00	1.1351800971485373e-01	-2.7061645970515236e-01	-8.6617904654723452e-02	3.2678396501979311e-02	]
[	5.0454545454545450e+00	1.1107095054810290e-01	-2.6773655698006510e-01	-8.6302774427017587e-02	3.6660760966779463e-02	]
[	5.0545454545454547e+00	1.0865007231521619e-01	-2.6485665425497745e-01	-8.5951574394672312e-02	4.0613323228169157e-02	]
[	5.0636363636363635e+00	1.0625537501619413e-01	-2.6197675152989014e-01	-8.5564341878056185e-02	4.4535761995592733e-02	]
[	5.0727272727272723e+00	1.0388685865103650e-01	-2.5909684880480277e-01	-8.5141922464130992e-02	4.8420625063531085e-02	]
[	5.0818181818181811e+00	1.0154452321974330e-01	-2.5621694607971540e-01	-8.4684335950866024e-02	5.2268031284021341e-02	]
[	5.0909090909090908e+00	9.9228368722314317e-02	-2.5333704335462776e-01	-8.4191582338261253e-02	5.6077980657063861e-02	]
[	5.0999999999999996e+00	9.6938395158749982e-02	-2.5045714062954039e-01	-8.3664582486944541e-02	5.9843935745261249e-02	]
[	5.0999999999999996e+00	9.6938395158749982e-02	-2.5045714062954039e-01	-8.3664582486944541e-02	5.9843935745261249e-02	]
[	5.1090909090909085e+00	9.4676612280928704e-02	-2.4713509249115062e-01	-8.3105287438406603e-02	6.3197424502777391e-02	]
[	5.1181818181818182e+00	9.2445029840728943e-02	-2.4381304435276049e-01	-8.2515784633018355e-02	6.6503730888785501e-02	]
[	5.1272727272727270e+00	9.0243647838151128e-02	-2.4049099621437070e-01	-8.1896720686687047e-02	6.9759693215507970e-02	]
[	5.1363636363636358e+00	8.8072466273195052e-02	-2.3716894807598093e-01	-8.1248114150141520e-02	7.2965232357937906e-02	]
[	5.1454545454545455e+00	8.5931485145860478e-02	-2.3384689993759084e-01	-8.0569965023381721e-02	7.6120348316075614e-02	]
[	5.1545454545454543e+00	8.3820704456147782e-02	-2.3052485179920096e-01	-7.9863740005828895e-02	7.9218657121283675e-02	]
[	5.1636363636363640e+00	8.1740124204056686e-02	-2.2720280366081083e-01	-7.9130144540692865e-02	8.2257432599393027e-02	]
[	5.1727272727272728e+00	7.9689744389587508e-02	-2.2388075552242107e-01	-7.8368948564297963e-02	8.5237723075755861e-02	]
[	5.1818181818181817e+00	7.7669565012740069e-02	-2.2055870738403127e-01	-7.7580152076644135e-02	8.8159528550372471e-02	]
[	5.1909090909090914e+00	7.5679586073514146e-02	-2.1723665924564114e-01	-7.6765462040087926e-02	9.1016815242061233e-02	]
[	5.2000000000000002e+00	7.3719807571910156e-02	-2.1391461110725138e-01	-7.5925233885161203e-02	9.3808501941585243e-02	]
[	5.2000000000000002e+00	7.3719807571910156e-02	-2.1391461110725138e-01	-7.5925233885161203e-02	9.3808501941585243e-02	]
[	5.2090909090909090e+00	7.1791261140102688e-02	-2.1036560389040329e-01	-7.5060878008380141e-02	9.6344613335710039e-02	]
[	5.2181818181818187e+00	6.9894978410266387e-02	-2.0681659667355484e-01	-7.4173907106539219e-02	9.8812168696261735e-02	]
[	5.2272727272727275e+00	6.8030959382401612e-02	-2.0326758945670675e-01	-7.3265375530406379e-02	1.0120858270233138e-01	]
[	5.2363636363636363e+00	6.6199204056508199e-02	-1.9971858223985867e-01	-7.2335319152652899e-02	1.0353377613024289e-01	]
[	5.2454545454545451e+00	6.4399712432586118e-02	-1.9616957502301058e-01	-7.1383737973278794e-02	1.0578774897999629e-01	]
[	5.2545454545454549e+00	6.2632484510635217e-02	-1.9262056780616213e-01	-7.0410631992283979e-02	1.0797050125159179e-01	]
[	5.2636363636363637e+00	6.0897520290655816e-02	-1.8907156058931401e-01	-6.9419709052284409e-02	1.1007400112058410e-01	]
[	5.2727272727272725e+00	5.9194819772647775e-02	-1.8552255337246593e-01	-6.8410610028003971e-02	1.1209938685910525e-01	]
[	5.2818181818181813e+00	5.7524382956611081e-02	-1.8197354615561787e-01	-6.7383192768284347e-02	1.1404697765946314e-01	]
[	5.2909090909090910e+00	5.5886209842545567e-02	-1.7842453893876942e-01	-6.6337457273125455e-02	1.1591677352165795e-01	]
[	5.2999999999999998e+00	5.4280300430451560e-02	-1.7487553172192133e-01	-6.5273958816168487e-02	1.1770782911218132e-01	]
[	5.2999999999999998e+00	5.4280300430451560e-02	-1.7487553172192133e-01	-6.5273958816168487e-02	1.1770782911218132e-01	]
[	5.3090909090909086e+00	5.2706774893421814e-02	-1.7130008642463160e-01	-6.4196201394263547e-02	1.1939251986793945e-01	]
[	5.3181818181818183e+00	5.1165753404549041e-02	-1.6772464112734134e-01	-6.3103684765654020e-02	1.2099423502431315e-01	]
[	5.3272727272727272e+00	4.9657235963833660e-02	-1.6414919583005158e-01	-6.1997758361460154e-02	1.2251130454270454e-01	]
[	5.3363636363636360e+00	4.8181222571275467e-02	-1.6057375053276182e-01	-6.0878471254893075e-02	1.2394367545532649e-01	]
[	5.3454545454545457e+00	4.6737713226874304e-02	-1.5699830523547173e-01	-5.9745823445952674e-02	1.2529134776217912e-01	]
[	5.3545454545454545e+00	4.5326707930630469e-02	-1.5342285993818197e-01	-5.8599814934639172e-02	1.2655432146326220e-01	]
[	5.3636363636363642e+00	4.3948206682543678e-02	-1.4984741464089185e-01	-5.7442583423785540e-02	1.2773035134182967e-01	]
[	5.3727272727272730e+00	4.2602209482614201e-02	-1.4627196934360209e-01	-5.6277151084851471e-02	1.2881656669810862e-01	]
[	5.3818181818181818e+00	4.1288716330841899e-02	-1.4269652404631236e-01	-5.5102250779128358e-02	1.2981440362802604e-01	]
[	5.3909090909090915e+00	4.0007727227226661e-02	-1.3912107874902227e-01	-5.3917882506616090e-02	1.3072386213158205e-01	]
[	5.4000000000000004e+00	3.8759242171768717e-02	-1.3554563345173251e-01	-5.2724046267314903e-02	1.3154494220877644e-01	]
[	5.4000000000000004e+00	3.8759242171768717e-02	-1.3554563345173251e-01	-5.2724046267314903e-02	1.3154494220877644e-01	]
[	5.4090909090909092e+00	3.7542577371803242e-02	-1.3212062254068077e-01	-5.1524265066509436e-02	1.3240004601703301e-01	]
[	5.4181818181818189e+00	3.6357049034665412e-02	-1.2869561162962875e-01	-5.0317293133608706e-02	1.3316456567101084e-01	]
[	5.4272727272727277e+00	3.5202657160355422e-02	-1.2527060071857701e-01	-4.9104518920374179e-02	1.3383787884890364e-01	]
[	5.4363636363636365e+00	3.4079401748873174e-02	-1.2184558980752527e-01	-4.7885988857972031e-02	1.3441997146998821e-01	]
[	5.4454545454545453e+00	3.2987282800218669e-02	-1.1842057889647353e-01	-4.6661702946402261e-02	1.3491084353426458e-01	]
[	5.4545454545454550e+00	3.1926300314391802e-02	-1.1499556798542147e-01	-4.5431661185664760e-02	1.3531049504173276e-01	]
[	5.4636363636363638e+00	3.0896454291392830e-02	-1.1157055707436989e-01	-4.4200078080586562e-02	1.3561776301133419e-01	]
[	5.4727272727272727e+00	2.9897744731221552e-02	-1.0814554616331815e-01	-4.2967139417789693e-02	1.3583288581178707e-01	]
[	5.4818181818181815e+00	2.8930171633878014e-02	-1.0472053525226641e-01	-4.1732436108224268e-02	1.3595599823869065e-01	]
[	5.4909090909090912e+00	2.7993734999362131e-02	-1.0129552434121432e-01	-4.0495968151890167e-02	1.3598710029204492e-01	]
[	5.5000000000000000e+00	2.7088434827674077e-02	-9.7870513430162578e-02	-3.9258051388488903e-02	1.3592620532079208e-01	]
[	5.5000000000000000e+00	2.7088434827674077e-02	-9.7870513430162578e-02	-3.9258051388488903e-02	1.3592620532079208e-01	]
[	5.5090909090909088e+00	2.6212922493514663e-02	-9.4742200084915004e-02	-3.8021898335275896e-02	1.3602047501853529e-01	]
[	5.5181818181818185e+00	2.5365849371584669e-02	-9.1613886739667041e-02	-3.6785457466187915e-02	1.3602277912114441e-01	]
[	5.5272727272727273e+00	2.4547215461884302e-02	-8.8485573394419481e-02	-3.5550059833267908e-02	1.3593334395928627e-01	]
[	5.5363636363636362e+00	2.3757020764413453e-02	-8.5357260049171907e-02	-3.4315746006353051e-02	1.3575218258657967e-01	]
[	5.5454545454545450e+00	2.2995265279172131e-02	-8.2228946703924347e-02	-3.3082515985443345e-02	1.3547929500302466e-01	]
[	5.5545454545454547e+00	2.2261949006160266e-02	-7.9100633358676495e-02	-3.1851047653070196e-02	1.3511488782686881e-01	]
[	5.5636363636363635e+00	2.1557071945377992e-02	-7.5972320013428921e-02	-3.0625346181330077e-02	1.3466039688844639e-01	]
[	5.5727272727272723e+00	2.0880634096825237e-02	-7.2844006668181360e-02	-2.9404393128157975e-02	1.3411565029555400e-01	]
[	5.5818181818181811e+00	2.0232635460502007e-02	-6.9715693322933786e-02	-2.8188188493553895e-02	1.3348064804819165e-01	]
[	5.5909090909090908e+00	1.9613076036408238e-02	-6.6587379977685907e-02	-2.6976732277517713e-02	1.3275539014635926e-01	]
[	5.5999999999999996e+00	1.9021955824544055e-02	-6.3459066632438346e-02	-2.5773063065462589e-02	1.3194182787096143e-01	]
[	5.5999999999999996e+00	1.9021955824544055e-02	-6.3459066632438346e-02	-2.5773063065462589e-02	1.3194182787096143e-01	]
[	5.6090909090909085e+00	1.8457421541813759e-02	-6.0738475568230317e-02	-2.4576115881331843e-02	1.3137986111830963e-01	]
[	5.6181818181818182e+00	1.7917619905121671e-02	-5.8017884504022052e-02	-2.3384798192996756e-02	1.3072996503623799e-01	]
[	5.6272727272727270e+00	1.7402550914467886e-02	-5.5297293439814037e-02	-2.2200301737755303e-02	1.2999299491953475e-01	]
[	5.6363636363636358e+00	1.6912214569852355e-02	-5.2576702375606021e-02	-2.1022658593407566e-02	1.2916897945395014e-01	]
[	5.6454545454545455e+00	1.6446610871275032e-02	-4.9856111311397749e-02	-1.9851868759953435e-02	1.2825791863948410e-01	]
[	5.6545454545454543e+00	1.6005739818736025e-02	-4.7135520247189810e-02	-1.8689841107032718e-02	1.2726147440385108e-01	]
[	5.6636363636363640e+00	1.5589601412235218e-02	-4.4414929182981532e-02	-1.7538392587396465e-02	1.2618141614507264e-01	]
[	5.6727272727272728e+00	1.5198195651772706e-02	-4.1694338118773516e-02	-1.6396929193929537e-02	1.2501727147566391e-01	]
[	5.6818181818181817e+00	1.4831522537348450e-02	-3.8973747054565508e-02	-1.5265450926631820e-02	1.2376904039562479e-01	]
[	5.6909090909090914e+00	1.4489582068962415e-02	-3.6253155990357229e-02	-1.4145705077774844e-02	1.2243879756403013e-01	]
[	5.7000000000000002e+00	1.4172374246614668e-02	-3.3532564926149221e-02	-1.3038927660362918e-02	1.2102811122433164e-01	]
[	5.7000000000000002e+00	1.4172374246614668e-02	-3.3532564926149221e-02	-1.3038927660362918e-02	1.2102811122433164e-01	]
[	5.7090909090909090e+00	1.3877710639574202e-02	-3.1293428622755512e-02	-1.1943597564006671e-02	1.1993845572538273e-01	]
[	5.7181818181818187e+00	1.3603402817110016e-02	-2.9054292319361585e-02	-1.0858615671758248e-02	1.1876929396633441e-01	]
[	5.7272727272727275e+00	1.3349450779222161e-02	-2.6815156015967876e-02	-9.7849619401389389e-03	1.1752185777141641e-01	]
[	5.7363636363636363e+00	1.3115854525910613e-02	-2.4576019712574171e-02	-8.7226573415592201e-03	1.1619617851789135e-01	]
[	5.7454545454545451e+00	1.2902614057175372e-02	-2.2336883409180448e-02	-7.6719665934137978e-03	1.1479262447927380e-01	]
[	5.7545454545454549e+00	1.2709729373016418e-02	-2.0097747105786521e-02	-6.6353929108052276e-03	1.1331480667434472e-01	]
[	5.7636363636363637e+00	1.2537200473433789e-02	-1.7858610802392816e-02	-5.6125776239606736e-03	1.1176231881053872e-01	]
[	5.7727272727272725e+00	1.2385027358427465e-02	-1.5619474498999107e-02	-4.6035207328800351e-03	1.1013516088785565e-01	]
[	5.7818181818181813e+00	1.2253210027997449e-02	-1.3380338195605400e-02	-3.6098180240523694e-03	1.0843611096624574e-01	]
[	5.7909090909090910e+00	1.2141748482143727e-02	-1.1141201892211473e-02	-2.6322362820277363e-03	1.0666661792035680e-01	]
[	5.7999999999999998e+00	1.2050642720866324e-02	-8.9020655888177661e-03	-1.6705243896482833e-03	1.0482626015704441e-01	]
[	5.7999999999999998e+00	1.2050642720866324e-02	-8.9020655888177661e-03	-1.6705243896482831e-03	1.0482626015704441e-01	]
[	5.8090909090909086e+00	1.1977536295869099e-02	-7.1813479105724571e-03	-7.2424585569398712e-04	1.0334985113446897e-01	]
[	5.8181818181818183e+00	1.1920072758855912e-02	-5.4606302323269174e-03	2.0833884124608833e-04	1.0180546223519318e-01	]
[	5.8272727272727272e+00	1.1878252109826782e-02	-3.7399125540815590e-03	1.1265554095309155e-03	1.0019433342702376e-01	]
[	5.8363636363636360e+00	1.1852074348781700e-02	-2.0191948758362505e-03	2.0298719409013698e-03	9.8517498318172331e-02	]
[	5.8454545454545457e+00	1.1841539475720666e-02	-2.9847719759077893e-04	2.9175507113980204e-03	9.6776481287759022e-02	]
[	5.8545454545454545e+00	1.1846647490643682e-02	1.4222404806544702e-03	3.7892289451697853e-03	9.4972076424107446e-02	]
[	5.8636363636363642e+00	1.1867398393550749e-02	3.1429581588999422e-03	4.6440336002398592e-03	9.3106274077001547e-02	]
[	5.8727272727272730e+00	1.1903792184441864e-02	4.8636758371452416e-03	5.4819013100641740e-03	9.1179236366019767e-02	]
[	5.8818181818181818e+00	1.1955828863317024e-02	6.5843935153905445e-03	6.3016685800369220e-03	8.9193886739781875e-02	]
[	5.8909090909090915e+00	1.2023508430176239e-02	8.3051111936360156e-03	7.1031885970607306e-03	8.7150653492783531e-02	]
[	5.9000000000000004e+00	1.2106830885019496e-02	1.0025828871881318e-02	7.8861966497170942e-03	8.5050275785535520e-02	]
[	5.9000000000000004e+00	1.2106830885019496e-02	1.0025828871881319e-02	7.8861966497170942e-03	8.5050275785535520e-02	]
[	5.9090909090909092e+00	1.2203426062487435e-02	1.1225110171065967e-02	8.6515804260243155e-03	8.3330039144730611e-02	]
[	5.9181818181818189e+00	1.2310923797220695e-02	1.2424391470250684e-02	9.4010290026510304e-03	8.1555866032799670e-02	]
[	5.9272727272727277e+00	1.2429324089219264e-02	1.3623672769435331e-02	1.0133891354724856e-02	7.9729471014419240e-02	]
[	5.9363636363636365e+00	1.2558626938483149e-02	1.4822954068619981e-02	1.0850154557505553e-02	7.7850893219833836e-02	]
[	5.9454545454545453e+00	1.2698832345012338e-02	1.6022235367804574e-02	1.1549555979007909e-02	7.5920881236351795e-02	]
[	5.9545454545454550e+00	1.2849940308806866e-02	1.7221516666989338e-02	1.2230553850506712e-02	7.3943967234353619e-02	]
[	5.9636363636363638e+00	1.3011950829866694e-02	1.8420797966173987e-02	1.2893387782301332e-02	7.1919552717047391e-02	]
[	5.9727272727272727e+00	1.3184863908191836e-02	1.9620079265358633e-02	1.3538057774391838e-02	6.9847637684432903e-02	]
[	5.9818181818181815e+00	1.3368679543782295e-02	2.0819360564543279e-02	1.4163589202444291e-02	6.7731563973896028e-02	]
[	5.9909090909090912e+00	1.3563397736638085e-02	2.2018641863728046e-02	1.4769425274944601e-02	6.5573372655902476e-02	]
[	6.0000000000000000e+00	1.3769018486759174e-02	2.3217923162912692e-02	1.5355759958042619e-02	6.3372420285919759e-02	]
[	6.0000000000000000e+00	1.3769018486759174e-02	2.3217923162912692e-02	1.5355759958042619e-02	6.3372420285919759e-02	]
[	6.0090909090909088e+00	1.3983291244541481e-02	2.3922083549196962e-02	1.5923577798302196e-02	6.1544516474622765e-02	]
[	6.0181818181818185e+00	1.4203965460380937e-02	2.4626243935481282e-02	1.6474541144051891e-02	5.9677617412442548e-02	]
[	6.0272727272727273e+00	1.4431041134277508e-02	2.5330404321765549e-02	1.7008105057549131e-02	5.7773805659323760e-02	]
[	6.0363636363636362e+00	1.4664518266231207e-02	2.6034564708049820e-02	1.7524254335255854e-02	5.5833146124702651e-02	]
[	6.0454545454545450e+00	1.4904396856242036e-02	2.6738725094334087e-02	1.8022988977172062e-02	5.3855638808579222e-02	]
[	6.0545454545454547e+00	1.5150676904310012e-02	2.7442885480618403e-02	1.8503958951154063e-02	5.1842760308728517e-02	]
[	6.0636363636363635e+00	1.5403358410435100e-02	2.8147045866902674e-02	1.8965766865657208e-02	4.9800662703849523e-02	]
[	6.0727272727272723e+00	1.5662441374617316e-02	2.8851206253186941e-02	1.9408810634149534e-02	4.7727810729840989e-02	]
[	6.0818181818181811e+00	1.5927925796856663e-02	2.9555366639471208e-02	1.9833090256631040e-02	4.5624204386702907e-02	]
[	6.0909090909090908e+00	1.6199811677153165e-02	3.0259527025755545e-02	2.0238605733101767e-02	4.3489843674435084e-02	]
[	6.0999999999999996e+00	1.6478099015506772e-02	3.0963687412039812e-02	2.0624281617880883e-02	4.1330570395116957e-02	]
[	6.0999999999999996e+00	1.6478099015506772e-02	3.0963687412039812e-02	2.0624281617880883e-02	4.1330570395116957e-02	]
[	6.1090909090909085e+00	1.6760763919762930e-02	3.1222591524316872e-02	2.0991781171645098e-02	3.9517471824263073e-02	]
[	6.1181818181818182e+00	1.7045782497767097e-02	3.1481495636593963e-02	2.1342656430933856e-02	3.7680187454195248e-02	]
[	6.1272727272727270e+00	1.7333154749519204e-02	3.1740399748871023e-02	2.1676589820375278e-02	3.5820630524267962e-02	]
[	6.1363636363636358e+00	1.7622880675019281e-02	3.1999303861148076e-02	2.1993573699414362e-02	3.3938854714824371e-02	]
[	6.1454545454545455e+00	1.7914960274267363e-02	3.2258207973425164e-02	2.2293608068051134e-02	3.2034860025864288e-02	]
[	6.1545454545454543e+00	1.8209393547263378e-02	3.2517112085702217e-02	2.2576239412221800e-02	3.0111766350880503e-02	]
[	6.1636363636363640e+00	1.8506180494007405e-02	3.2776016197979298e-02	2.2841049821454410e-02	2.8172728928842906e-02	]
[	6.1727272727272728e+00	1.8805321114499375e-02	3.3034920310256358e-02	2.3088192646211165e-02	2.6216761552565047e-02	]
[	6.1818181818181817e+00	1.9106815408739319e-02	3.3293824422533418e-02	2.3317667886492092e-02	2.4243864222046732e-02	]
[	6.1909090909090914e+00	1.9410663376727266e-02	3.3552728534810491e-02	2.3529156104666087e-02	2.2257032833419451e-02	]
[	6.2000000000000002e+00	1.9716865018463155e-02	3.3811632647087551e-02	2.3722424908539368e-02	2.0258637172904645e-02	]
[	6.2000000000000002e+00	1.9716865018463155e-02	3.3811632647087551e-02	2.3722424908539368e-02	2.0258637172904645e-02	]
[	6.2090909090909090e+00	2.0023701285091889e-02	3.3692346011234837e-02	2.3898895346836667e-02	1.8564063380189379e-02	]
[	6.2181818181818187e+00	2.0329453127758350e-02	3.3573059375382117e-02	2.4059904786911276e-02	1.6859227632670649e-02	]
[	6.2272727272727275e+00	2.0634120546462485e-02	3.3453772739529410e-02	2.4205335222533268e-02	1.5145710407897998e-02	]
[	6.2363636363636363e+00	2.0937703541204323e-02	3.3334486103676703e-02	2.4335184932520067e-02	1.3423546420156533e-02	]
[	6.2454545454545451e+00	2.1240202111983849e-02	3.3215199467823996e-02	2.4449421583729723e-02	1.1693271175509367e-02	]
[	6.2545454545454549e+00	2.1541616258801119e-02	3.3095912831971275e-02	2.4547821075824854e-02	9.9589537787992087e-03	]
[	6.2636363636363637e+00	2.1841945981656063e-02	3.2976626196118568e-02	2.4630432797628162e-02	8.2200165796783922e-03	]
[	6.2727272727272725e+00	2.2141191280548710e-02	3.2857339560265854e-02	2.4697256749139654e-02	6.4764595781467470e-03	]
[	6.2818181818181813e+00	2.2439352155479063e-02	3.2738052924413147e-02	2.4748208752780408e-02	4.7314311520327860e-03	]
[	6.2909090909090910e+00	2.2736428606447145e-02	3.2618766288560426e-02	2.4783282287833004e-02	2.9858667950747745e-03	]
[	6.2999999999999998e+00	2.3032420633452899e-02	3.2499479652707712e-02	2.4802487691457858e-02	1.2394437587458819e-03	]
[	6.2999999999999998e+00	2.3032420633452899e-02	3.2499479652707712e-02	2.4802487691457858e-02	1.2394437587458812e-03	]
[	6.3090909090909086e+00	2.3325963153387023e-02	3.2079874732802036e-02	2.4806962177820552e-02	-2.5490585218014171e-04	]
[	6.3181818181818183e+00	2.3615691083140225e-02	3.1660269812896304e-02	2.4797860544304676e-02	-1.7472118476174739e-03	]
[	6.3272727272727272e+00	2.3901604422712431e-02	3.1240664892990638e-02	2.4775202825360488e-02	-3.2365315297733697e-03	]
[	6.3363636363636360e+00	2.4183703172103683e-02	3.0821059973084954e-02	2.4739028256292792e-02	-4.7216803091558466e-03	]
[	6.3454545454545457e+00	2.4461987331314005e-02	3.0401455053179226e-02	2.4689368933541053e-02	-6.2018873268878966e-03	]
[	6.3545454545454545e+00	2.4736456900343325e-02	2.9981850133273549e-02	2.4626297497690509e-02	-7.6757365717868443e-03	]
[	6.3636363636363642e+00	2.5007111879191718e-02	2.9562245213367824e-02	2.4549824141603133e-02	-9.1430731628871185e-03	]
[	6.3727272727272730e+00	2.5273952267859119e-02	2.9142640293462148e-02	2.4460090000032422e-02	-1.0601825565021834e-02	]
[	6.3818181818181818e+00	2.5536978066345559e-02	2.8723035373556475e-02	2.4357119888958053e-02	-1.2051738941257443e-02	]
[	6.3909090909090915e+00	2.5796189274651066e-02	2.8303430453650757e-02	2.4240970005589214e-02	-1.3492178964303199e-02	]
[	6.4000000000000004e+00	2.6051585892775588e-02	2.7883825533745080e-02	2.4111806090214578e-02	-1.4921348294245651e-02	]
[	6.4000000000000004e+00	2.6051585892775588e-02	2.7883825533745080e-02	2.4111806090214578e-02	-1.4921348294245651e-02	]
[	6.4090909090909092e+00	2.6302178462796970e-02	2.7246539870961168e-02	2.3970534926216234e-02	-1.6157364938219568e-02	]
[	6.4181818181818189e+00	2.6546977526793067e-02	2.6609254208177210e-02	2.3818098381339414e-02	-1.7380823477069714e-02	]
[	6.4272727272727277e+00	2.6785983084763834e-02	2.5971968545393305e-02	2.3654659302248450e-02	-1.8590614954105817e-02	]
[	6.4363636363636365e+00	2.7019195136709293e-02	2.5334682882609396e-02	2.3480221929002034e-02	-1.9786715326343650e-02	]
[	6.4454545454545453e+00	2.7246613682629435e-02	2.4697397219825515e-02	2.3294825404992746e-02	-2.0968885176107680e-02	]
[	6.4545454545454550e+00	2.7468238722524300e-02	2.4060111557041543e-02	2.3098965974816397e-02	-2.2134207199896699e-02	]
[	6.4636363636363638e+00	2.7684070256393835e-02	2.3422825894257635e-02	2.2892596091098841e-02	-2.3283062823196036e-02	]
[	6.4727272727272727e+00	2.7894108284238061e-02	2.2785540231473722e-02	2.2675715753840059e-02	-2.4415452046005807e-02	]
[	6.4818181818181815e+00	2.8098352806056978e-02	2.2148254568689813e-02	2.2448567514817212e-02	-2.5530206894152713e-02	]
[	6.4909090909090912e+00	2.8296803821850607e-02	2.1510968905905842e-02	2.2211530806899724e-02	-2.6625577911745382e-02	]
[	6.5000000000000000e+00	2.8489461331618910e-02	2.0873683243121929e-02	2.1964504543245632e-02	-2.7702076620956140e-02	]
[	6.5000000000000000e+00	2.8489461331618910e-02	2.0873683243121929e-02	2.1964504543245632e-02	-2.7702076620956140e-02	]
[	6.5090909090909088e+00	2.8675708596994257e-02	2.0100715139456032e-02	2.1708373229980607e-02	-2.8645255753612962e-02	]
[	6.5181818181818185e+00	2.8854928879609019e-02	1.9327747035790085e-02	2.1443796433086557e-02	-2.9567803416173551e-02	]
[	6.5272727272727273e+00	2.9027122179463169e-02	1.8554778932124191e-02	2.1171079454449172e-02	-3.0468779562255858e-02	]
[	6.5363636363636362e+00	2.9192288496556720e-02	1.7781810828458297e-02	2.0890232147903802e-02	-3.1348156961936352e-02	]
[	6.5454545454545450e+00	2.9350427830889671e-02	1.7008842724792403e-02	2.0601254513450445e-02	-3.2205935615215030e-02	]
[	6.5545454545454547e+00	2.9501540182462038e-02	1.6235874621126450e-02	2.0304314165182118e-02	-3.3041646831352030e-02	]
[	6.5636363636363635e+00	2.9645625551273792e-02	1.5462906517460556e-02	2.0000398342171249e-02	-3.3852635165892778e-02	]
[	6.5727272727272723e+00	2.9782683937324948e-02	1.4689938413794661e-02	1.9689275862874684e-02	-3.4639614134100688e-02	]
[	6.5818181818181811e+00	2.9912715340615507e-02	1.3916970310128767e-02	1.9370946727292428e-02	-3.5402583735975761e-02	]
[	6.5909090909090908e+00	3.0035719761145475e-02	1.3144002206462798e-02	1.9045410935424441e-02	-3.6141543971518059e-02	]
[	6.5999999999999996e+00	3.0151697198914838e-02	1.2371034102796902e-02	1.8713418349808469e-02	-3.6854845022098674e-02	]
[	6.5999999999999996e+00	3.0151697198914838e-02	1.2371034102796902e-02	1.8713418349808469e-02	-3.6854845022098674e-02	]
[	6.6090909090909085e+00	3.0260379939112351e-02	1.1539168740657149e-02	1.8375464900702545e-02	-3.7492931380692908e-02	]
[	6.6181818181818182e+00	3.0361500266926786e-02	1.0707303378517295e-02	1.8031884279709320e-02	-3.8104822267412145e-02	]
[	6.6272727272727270e+00	3.0455058182358125e-02	9.8754380163775437e-03	1.7683096191477479e-02	-3.8689874962202393e-02	]
[	6.6363636363636358e+00	3.0541053685406373e-02	9.0435726542377921e-03	1.7329115639496045e-02	-3.9248069098286889e-02	]
[	6.6454545454545455e+00	3.0619486776071542e-02	8.2117072920979608e-03	1.6969942623764986e-02	-3.9779404675665687e-02	]
[	6.6545454545454543e+00	3.0690357454353612e-02	7.3798419299582101e-03	1.6605577144284369e-02	-4.0283881694338684e-02	]
[	6.6636363636363640e+00	3.0753665720252600e-02	6.5479765678183779e-03	1.6236885465420521e-02	-4.0760352502993209e-02	]
[	6.6727272727272728e+00	3.0809411573768493e-02	5.7161112056786272e-03	1.5864548850872233e-02	-4.1208019878263731e-02	]
[	6.6818181818181817e+00	3.0857595014901300e-02	4.8842458435388765e-03	1.5488251374896863e-02	-4.1627327989522359e-02	]
[	6.6909090909090914e+00	3.0898216043651019e-02	4.0523804813990452e-03	1.5107993037494374e-02	-4.2018276836769126e-02	]
